"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-14","0.9",",,W","0.0",",,0,2400",,,"22.8",",,0","14.4",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-15","0.6",",,W","0.0",",,0,2400",,,"22.8",",,0","14.4",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-16","0.9",",,W","0.0",",,0,2400",,,"22.8",",,0","14.4",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-17","0.4",",,W","0.0","T,,0,2400",,,"17.8",",,0","14.4",",,0","    1",",,W",,,"    1",",,0","    1",",,0","    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-18","0.8",",,W","0.8",",,0,2400",,,"20.6",",,0","13.9",",,0","    1",",,W",,,"    1",",,0","    1",",,0","    1",",,X",,,"    1",",,X","    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-19","0.5",",,W","0.0",",,0,2400",,,"23.3",",,0","15.0",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-20","0.6",",,W","0.0",",,0,2400",,,"25.6",",,0","15.0",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-21","1.2",",,W","0.0",",,0,2400",,,"22.8",",,0","15.0",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-22","0.9",",,W","0.0",",,0,2400",,,"21.7",",,0","13.3",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-23","1.9",",,W","0.0",",,0,2400",,,"19.4",",,0","13.3",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-24","1.3",",,W","0.0",",,0,2400",,,"21.1",",,0","13.3",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-25","1.0",",,W","0.0",",,0,2400",,,"22.2",",,0","12.2",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-26","0.8",",,W","0.0",",,0,2400",,,"21.7",",,0","14.4",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-27","0.7",",,W","0.5",",,0,2400",,,"20.6",",,0","14.4",",,0",,,,,"    1",",,0","    1",",,0","    1",",,X",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-28","0.8",",,W","0.0",",,0,2400",,,"22.2",",,0","12.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-29","0.9",",,W","0.0",",,0,2400",,,"27.2",",,0","13.9",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-30","0.8",",,W","0.0",",,0,2400",,,"28.9",",,0","15.6",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-31","0.8",",,W","0.0",",,0,2400",,,"26.1",",,0","16.1",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-01","0.5",",,W","0.0",",,0,2400",,,"23.9",",,0","16.1",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-02","0.8",",,W","0.0",",,0,2400",,,"23.9",",,0","16.1",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-03","0.6",",,W","0.0",",,0,2400",,,"25.0",",,0","15.6",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-04","0.4",",,W","0.0",",,0,2400",,,"25.0",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-05","0.6",",,W","0.0",",,0,2400",,,"27.2",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-06","0.7",",,W","0.0",",,0,2400",,,"27.2",",,0","18.3",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-07","0.7",",,W","0.0",",,0,2400",,,"25.0",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-08","0.6",",,W","0.0",",,0,2400",,,"23.3",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-09","0.8",",,W","0.0",",,0,2400",,,"23.9",",,0","17.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-10","0.9",",,W","0.0",",,0,2400",,,"23.9",",,0","18.3",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-11","0.8",",,W","0.0",",,0,2400",,,"23.3",",,0","17.2",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-12","0.8",",,W","0.0",",,0,2400",,,"23.9",",,0","17.2",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-13","0.8",",,W","0.0",",,0,2400",,,"23.9",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-14","0.9",",,W","0.0",",,0,2400",,,"26.1",",,0","16.1",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-15","0.5",",,W","0.0",",,0,2400",,,"27.2",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-16","0.9",",,W","0.0",",,0,2400",,,"25.6",",,0","17.2",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-17","0.7",",,W","0.0",",,0,2400",,,"25.6",",,0","16.1",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-18","0.7",",,W","0.0",",,0,2400",,,"25.6",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-19","0.7",",,W","0.0",",,0,2400",,,"25.6",",,0","16.1",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-20","0.6",",,W","0.0",",,0,2400",,,"26.1",",,0","15.6",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-21","0.8",",,W","0.0",",,0,2400",,,"23.9",",,0","16.1",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-22","0.8",",,W","0.0",",,0,2400",,,"25.6",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-23","0.6",",,W","0.0",",,0,2400",,,"25.6",",,0","16.1",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-24","0.8",",,W","0.0",",,0,2400",,,"26.7",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-25","0.9",",,W","0.0",",,0,2400",,,"25.6",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-26","1.0",",,W","0.0",",,0,2400",,,"24.4",",,0","17.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-27","0.4",",,W","0.0",",,0,2400",,,"26.1",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-28","0.6",",,W","0.0",",,0,2400",,,"25.6",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-29","0.6",",,W","0.0",",,0,2400",,,"22.8",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-30","0.8",",,W","0.0",",,0,2400",,,"24.4",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-01","0.7",",,W","0.0",",,0,2400",,,"25.0",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-02","0.8",",,W","0.0",",,0,2400",,,"25.0",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-03","0.5",",,W","0.0",",,0,2400",,,"25.0",",,0","17.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-04","1.1",",,W","0.0",",,0,2400",,,"25.0",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-05","0.6",",,W","0.0",",,0,2400",,,"23.9",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-06","0.8",",,W","0.0",",,0,2400",,,"22.2",",,0","16.7",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-07","0.7",",,W","0.0",",,0,2400",,,"21.7",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-08","0.6",",,W","0.0",",,0,2400",,,"21.1",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-09","0.5",",,W","0.0",",,0,2400",,,"23.3",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-10","0.6",",,W","0.0","T,,0,2400",,,"27.2",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-11","0.6",",,W","0.0",",,0,2400",,,"26.1",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-12","0.9",",,W","0.0",",,0,2400",,,"23.9",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-13","0.8",",,W","0.0",",,0,2400",,,"30.0",",,0","17.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-14","0.6",",,W","0.0",",,0,2400",,,"34.4",",,0","19.4",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-15","0.6",",,W","0.0",",,0,2400",,,"33.3",",,0","21.7",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-16","0.5",",,W","0.0","T,,0,2400",,,"35.0",",,0","21.1",",,0",,,,,"    1",",,0",,,"    1",",,X",,,,,"    1",",,X"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-17","0.6",",,W","0.0",",,0,2400",,,"32.2",",,0","20.6",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-18","0.6",",,W","0.0",",,0,2400",,,"30.6",",,0","20.0",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-19","0.7",",,W","0.0",",,0,2400",,,"30.0",",,0","20.0",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-20","0.5",",,W","0.0",",,0,2400",,,"26.7",",,0","18.3",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-21","0.5",",,W","0.0",",,0,2400",,,"25.6",",,0","18.9",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-22","0.6",",,W","0.0",",,0,2400",,,"25.0",",,0","18.9",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-23","0.9",",,W","0.0",",,0,2400",,,"25.0",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-24","0.9",",,W","0.0",",,0,2400",,,"25.6",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-25","0.7",",,W","0.0",",,0,2400",,,"25.6",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-26","0.5",",,W","0.0",",,0,2400",,,"24.4",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-27","0.6",",,W","0.0",",,0,2400",,,"22.8",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-28","0.9",",,W","0.0",",,0,2400",,,"23.9",",,0","16.7",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-29","0.9",",,W","0.0",",,0,2400",,,"25.6",",,0","16.1",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-30","0.5",",,W","0.0",",,0,2400",,,"24.4",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-31","0.3",",,W","0.0",",,0,2400",,,"27.2",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-01","0.5",",,W","0.0",",,0,2400",,,"26.1",",,0","16.1",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-02","0.5",",,W","0.0",",,0,2400",,,"26.7",",,0","15.0",",,0","    1",",,X",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-03","0.4",",,W","0.0",",,0,2400",,,"28.9",",,0","16.1",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-04","0.9",",,W","0.0",",,0,2400",,,"26.7",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-05","0.9",",,W","0.0",",,0,2400",,,"26.7",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-06","0.8",",,W","0.0",",,0,2400",,,"26.7",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-07","0.7",",,W","0.0",",,0,2400",,,"26.1",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-08","0.5",",,W","0.0",",,0,2400",,,"25.6",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-09","0.5",",,W","0.0",",,0,2400",,,"25.0",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-10","0.7",",,W","0.0",",,0,2400",,,"26.1",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-11","0.7",",,W","0.0",",,0,2400",,,"25.6",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-12","0.6",",,W","0.0",",,0,2400",,,"25.6",",,0","16.1",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-13","0.7",",,W","0.0",",,0,2400",,,"25.6",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-14","0.9",",,W","0.0",",,0,2400",,,"26.7",",,0","16.1",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-15","0.7",",,W","0.0",",,0,2400",,,"27.2",",,0","15.6",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-16","0.5",",,W","0.0",",,0,2400",,,"28.3",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-17","0.3",",,W","0.0",",,0,2400",,,"33.9",",,0","20.6",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-18","0.7",",,W","0.0",",,0,2400",,,"34.4",",,0","21.7",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-19","0.5",",,W","0.0",",,0,2400",,,"32.2",",,0","19.4",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-20","0.8",",,W","0.0",",,0,2400",,,"31.1",",,0","18.3",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-21","0.5",",,W","0.0",",,0,2400",,,"30.0",",,0","17.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-22","0.4",",,W","0.0",",,0,2400",,,"32.8",",,0","18.9",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-23",,,"0.0",",,0,2400",,,"36.7",",,0","18.3",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-24",,,"0.0",",,0,2400",,,"34.4",",,0","21.7",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-25","0.4",",,W","0.0",",,0,2400",,,"32.2",",,0","20.6",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-26","0.3",",,W","0.0",",,0,2400",,,"30.6",",,0","19.4",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-27","0.5",",,W","0.0",",,0,2400",,,"28.3",",,0","18.3",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-28","0.6",",,W","0.0",",,0,2400",,,"25.0",",,0","18.9",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-29",,,"0.0",",,0,2400",,,"22.8",",,0","18.3",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-30","0.6",",,W","0.0",",,0,2400",,,"25.6",",,0","17.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-31","0.6",",,W","0.0",",,0,2400",,,"27.8",",,0","16.7",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-01","0.7",",,W","0.0",",,0,2400",,,"28.3",",,0","16.1",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-02","0.6",",,W","0.0",",,0,2400",,,"29.4",",,0","16.1",",,0","    1",",,X","    1",",,W",,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-03","0.5",",,W","0.0",",,0,2400",,,"28.3",",,0","16.1",",,0","    1",",,W","    1",",,W",,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-04","0.6",",,W","0.0",",,0,2400",,,"32.2",",,0","17.2",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-05","0.4",",,W","0.0",",,0,2400",,,"30.0",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-06","0.7",",,W","0.0",",,0,2400",,,"26.7",",,0","18.9",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-07","0.4",",,W","0.0",",,0,2400",,,"22.8",",,0","18.9",",,0",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-08","1.2",",,W","0.0",",,0,2400",,,"22.8",",,0","18.9",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-09","0.7",",,W","0.0",",,0,2400",,,"25.6",",,0","17.2",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-10","0.9",",,W","0.0",",,0,2400",,,"26.1",",,0","15.6",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-11","0.8",",,W","0.0",",,0,2400",,,"23.3",",,0","15.6",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-12","0.3",",,W","0.0",",,0,2400",,,"25.0",",,0","15.6",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-13",,,"0.0",",,0,2400",,,"26.7",",,0","16.1",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-14",,,"0.0",",,0,2400",,,"28.3",",,0","17.8",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-15","0.5",",,W","0.0",",,0,2400",,,"27.2",",,0","15.6",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-16","0.5",",,W","0.0",",,0,2400",,,"26.1",",,0","15.0",",,0","    1",",,W","    1",",,W",,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-17","0.5",",,W","0.0",",,0,2400",,,"25.6",",,0","15.0",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-18","0.3",",,W","0.0",",,0,2400",,,"27.2",",,0","15.6",",,0","    1",",,W",,,,,"    1",",,0","    1",",,X",,,"    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-19","0.6",",,W","0.0",",,0,2400",,,"26.7",",,0","14.4",",,0","    1",",,X","    1",",,X",,,"    1",",,0","    1",",,X","    1",",,0","    1",",,X",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-20","0.4",",,W","0.0",",,0,2400",,,"26.7",",,0","16.7",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-21","0.5",",,W","0.0",",,0,2400",,,"22.2",",,0","17.8",",,0",,,,,,,"    1",",,0","    1",",,X",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-22","0.5",",,W","0.0",",,0,2400",,,"23.9",",,0","17.2",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-23","0.6",",,W","0.0",",,0,2400",,,"28.3",",,0","15.6",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-24","0.5",",,W","0.0",",,0,2400",,,"34.4",",,0","16.7",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-25","0.4",",,W","0.0",",,0,2400",,,"36.7",",,0","18.9",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-26","0.3",",,W","0.0",",,0,2400",,,"40.6",",,0","20.0",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-27",,,"0.0",",,0,2400",,,"45.0",",,0","25.0",",,0",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-28",,,"0.0",",,0,2400",,,"37.2",",,0","25.6",",,0",,,,,,,,,,,,,,,,
