"STATION","NAME","DATE","TAVG"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-06","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-07","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-08","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-09","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-10","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-11","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-12","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-13","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-14","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-15","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-16","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-17","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-18","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-19","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-20","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-21","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-22","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-23","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-24","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-25","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-26","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-27","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-28","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-29","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-11-30","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-01","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-02","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-03","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-04","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-05","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-06","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-07","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-08","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-09","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-10","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-11","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-12","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-13","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-14","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-15","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-16","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-17","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-18","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-19","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-20","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-21","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-22","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-23","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-24","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-25","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-26","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-27","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-28","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-29","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-30","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2000-12-31","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-01","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-02","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-03","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-04","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-05","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-06","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-07","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-08","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-09","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-10","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-11","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-12","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-13","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-14","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-15","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-16","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-17","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-18","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-19","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-20","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-21","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-22","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-23","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-24","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-25","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-26","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-27","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-28","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-29","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-30","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-01-31","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-01","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-02","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-03","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-04","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-05","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-06","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-07","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-08","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-09","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-10","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-11","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-12","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-13","48"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-14","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-15","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-16","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-17","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-18","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-19","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-20","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-21","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-22","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-23","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-24","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-25","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-26","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-27","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-02-28","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-01","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-02","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-03","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-04","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-05","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-06","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-07","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-08","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-09","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-10","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-11","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-12","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-13","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-14","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-15","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-16","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-17","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-18","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-19","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-20","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-21","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-22","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-23","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-24","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-25","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-26","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-27","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-28","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-29","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-30","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-03-31","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-01","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-02","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-03","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-04","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-05","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-06","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-07","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-08","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-09","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-10","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-11","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-12","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-13","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-14","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-15","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-16","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-17","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-18","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-19","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-20","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-21","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-22","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-23","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-24","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-25","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-26","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-27","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-28","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-29","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-04-30","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-01","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-02","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-03","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-04","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-05","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-06","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-07","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-08","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-09","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-10","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-11","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-12","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-13","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-14","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-15","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-16","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-17","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-18","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-19","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-20","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-21","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-22","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-23","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-24","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-25","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-26","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-27","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-28","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-29","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-30","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-05-31","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-01","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-02","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-03","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-04","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-05","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-06","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-07","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-08","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-09","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-10","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-11","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-12","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-13","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-14","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-15","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-16","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-17","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-18","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-19","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-20","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-21","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-22","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-23","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-24","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-25","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-26","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-27","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-28","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-29","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-06-30","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-01","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-02","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-03","74"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-04","75"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-05","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-06","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-07","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-08","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-09","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-10","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-11","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-12","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-13","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-14","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-15","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-16","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-17","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-18","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-19","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-20","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-21","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-22","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-23","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-24","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-25","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-26","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-27","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-28","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-29","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-30","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-07-31","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-01","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-02","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-03","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-04","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-05","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-06","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-07","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-08","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-09","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-10","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-11","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-12","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-13","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-14","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-15","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-16","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-17","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-18","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-19","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-20","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-21","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2001-08-22","68"
